Method Name;Type;Category;Flow ID;Impact Factor
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;200;13400.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;201;237.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;202;219.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4100;34.3
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;243;969.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;246;200.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4101;0.58
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4102;61.9
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4042;566.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4369;23900.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4328;13200.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;203;796.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4326;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4103;10.4
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;204;119.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4105;33.8
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;206;1570.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3826;67.9
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3860;6100.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4192;0.000132
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3663;59.8
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;208;27.8
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3942;1890.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3943;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;209;29.5
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4106;49.3
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3987;10.2
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3988;11.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3990;423.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3989;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4107;6990.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;212;45.8
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;213;45.8
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;214;2100.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;215;1450.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4108;45.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4028;47.1
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4109;18.9
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1353;0.00171
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1350;0.00172
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1351;0.00172
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;216;0.0017
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1352;0.00172
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1357;1.3
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1354;0.568
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1355;0.568
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;217;2.03
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1356;0.568
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2837;110.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2835;4.12e-05
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2836;110.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2833;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2834;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1361;0.0496
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1358;0.0474
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1359;0.0474
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;218;0.0518
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1360;0.0474
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2842;0.757
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2840;4.03e-08
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2841;0.757
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2838;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2839;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;219;1460.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3678;144000.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;220;1450.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;221;25.1
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2846;44.2
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2844;0.00472
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2845;44.2
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;223;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2843;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;225;130.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3944;1320.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;226;5730.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3945;140000.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3946;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4110;5730.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;227;1090.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4388;325.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4330;222.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;228;1250.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4333;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;229;148.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1365;14.8
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1362;14.5
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1363;14.5
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;231;15.1
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1364;14.5
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1369;2.2
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1366;1.09
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1367;1.09
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;232;3.3
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1368;1.09
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2855;170.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2853;6.74e-05
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2854;170.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2851;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2852;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4111;6.25
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;234;1310.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1377;240000.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1374;216000.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1375;216000.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;235;263000.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1376;216000.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3907;9440000.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3910;16400.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4010;361000.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4012;361000.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3908;9440000.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4013;361000.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3906;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3909;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4030;3190.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1381;7.97
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1378;3.29
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1379;3.29
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;236;12.6
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1380;3.29
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2860;696.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2858;0.00045
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2859;696.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2856;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2857;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;237;4860.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4392;18900.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4391;18700.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3785;73300.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4390;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;240;3110.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;241;1420.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;242;4640.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4020;3770.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4113;36.2
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4114;6.26
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;251;29.3
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;247;1330.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;248;14.5
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1385;12.5
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1382;12.5
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1383;12.5
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;249;12.6
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1384;12.5
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4039;338.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;250;1090.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3710;224000.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;252;41200.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4384;182.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4347;144.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;253;838.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4341;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1393;1.2
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1390;1.11
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1391;1.11
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;255;1.29
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1392;1.11
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2877;21.7
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2875;0.0503
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2876;21.7
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2873;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2874;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1409;0.453
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1406;0.453
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1407;0.453
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;259;0.454
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1408;0.453
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2882;15.1
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2880;0.0233
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2881;15.1
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2878;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2879;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2886;1880.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2884;6.59
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2885;1880.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;269;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2883;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1457;0.123
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1454;0.122
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1455;0.122
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;272;0.124
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1456;0.122
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2891;3.12
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2889;0.000777
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2890;3.12
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2887;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2888;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1469;0.642
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1466;0.641
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1467;0.641
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;275;0.644
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1468;0.641
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2906;607.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2904;0.163
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2905;607.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2902;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2903;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1473;0.0205
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1470;0.0203
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1471;0.0203
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;276;0.0208
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1472;0.0203
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2911;83.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2909;0.00374
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2910;83.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2907;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2908;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3979;102.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;277;102.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3981;1360.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3980;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4115;249.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;278;155.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;279;13900.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1477;0.0856
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1474;0.0856
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1475;0.0856
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;280;0.0856
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1476;0.0856
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2916;5.87
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2914;0.00597
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2915;5.87
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2912;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2913;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1485;0.93
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1482;0.596
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1483;0.596
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;282;1.27
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1484;0.596
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2921;52.2
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2919;6.96e-05
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2920;52.2
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2917;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2918;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1489;6.42
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1486;4.04
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1487;4.04
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;283;8.81
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1488;4.04
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2926;391.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2924;9.63e-08
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2925;391.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2922;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2923;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1493;1.65
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1490;1.57
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1491;1.57
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;284;1.73
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1492;1.57
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2931;33.9
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2929;0.00139
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2930;33.9
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2927;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2928;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1497;0.647
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1494;0.646
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1495;0.646
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;285;0.648
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1496;0.646
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2936;23.4
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2934;0.0551
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2935;23.4
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2932;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2933;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;287;257.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3742;750.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;291;2320.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4120;2.45e-05
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4121;119.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4123;327.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;293;5.71
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;294;0.517
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3735;51.9
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;295;2450.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;296;51300.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;298;18.3
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;299;13800000.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;300;1240000.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;301;17000.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;303;11.4
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3667;179.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;304;196.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4377;1270.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4332;639.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;306;249.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4345;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3681;2950.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;307;3560.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3700;2780.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;308;2980.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3689;673.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3695;9.44
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3659;1870.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;309;14800.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4336;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;311;7000.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3827;665.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3861;114000.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3828;14.8
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3862;3600.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4414;328.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;321;485.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;324;346.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3749;3370.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;3703;53.6
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;325;69.7
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;4128;34200.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1513;14.7
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1510;13.5
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1511;13.5
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;327;15.9
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1512;13.5
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2955;297.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2953;0.0124
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2954;297.0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2951;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;2952;0
IMPACT World+ Midpoint 2.0; Midpoint; Freshwater ecotoxicity;1517;1.49
